Archaea			Bacteria			Eukaryotes			Viruses	
0.452866359606289	0.0611927103103463		0.443975245202111	0.0410100128014642		0.508310989415979	0.0864408456394931		0.395097662054353	0.0197990867835203
0.459639150951167	0.0450205441778674		0.592293773350862	0.0408393563782452		0.535114315783711	0.0414489653148323		0.353435123324433	0.0328213778762493
0.534428363054547	0.0492370277179581		0.606785461339237	0.039205611246797		0.572885211855637	0.048320767749973		0.396998564585315	0.00959816049605195
0.340514532109448	0.0357591780620928		0.441507478331258	0.0524678605478316		0.480204712087202	0.035688513427514		0.427498061215555	0.002950811160811
0.291467671630111	0.0389357669755305		0.362788866673028	0.0340789331124		0.249473608724444	0.0520991542544085		0.5096459779564	0.0431796077827692
0.418635207741189	0.0453510806357072		0.410966254993143	0.0384793842335856		0.466913741138045	0.0378302379692677		0.501199349289348	0.0335437019999128
0.484022211106333	0.0486522840468192		0.460970625558655	0.0565935358020459		0.488835694807147	0.0313763922587801		0.47247780172333	0.0652947601708177
0.481646942284241	0.0631319949978942		0.655781749704897	0.0374991509575464		0.483923721094602	0.064724442650546		0.390279823630796	0.0528129625582474
0.435348664046393	0.0471994528215105		0.701485070858815	0.0434559265888373		0.533650669366865	0.0345421013138077		0.443632647866221	0.0295806098940486
0.479174535660156	0.0573733698231458		0.452979164461193	0.0364892541695963		0.574674602644669	0.0518214231004462		0.616401044516918	0.0333614544119034
0.443618420469697	0.0587375696856764		0.130133621197321	0.0473127245271677		0.443968358433062	0.0385249292691251		0.356437005369844	0.0395004277093895
0.368620630415564	0.0431367899268014		0.652095952984694	0.0457281392161774		0.465105061264335	0.0308687466573839		0.441548287899606	0.0759118411375485
0.435396468707015	0.0391257416859895		0.470778614542733	0.0379266690235884		0.458814448746129	0.041532451394009		0.440095170550233	0.0406068417727707
0.455699950738817	0.0311183246962065		0.728362878646487	0.042298047330995		0.6137269842423	0.0341208718559181		0.524212676086381	0.0349645545641185
0.459460063125719	0.0500045277398187		0.687854107360566	0.0500369654619558		0.383122475946375	0.097728302630478		0.298124977889618	0.0617687053507061
0.492966740153528	0.0376673491094826		0.688336406397659	0.0388868359485088		0.409005617272239	0.0287610221926164		0.392979418236887	0.0235722411939166
0.44436987426856	0.0583771490864527		0.648318202775937	0.0318317266302569		0.535006501830964	0.041373147325587		0.480040823289458	0.0997153079269405
0.348656840341196	0.0391980982832285		0.456186717458742	0.0495745310489958		0.441091950342033	0.0257349585946043		0.40477549472892	0.0382513795941985
0.349438781944934	0.0447876891245416		0.680234229039105	0.0383208605289694		0.49909654301105	0.0310064563875662		0.39585577919324	0.033843963097944
0.284048047208518	0.0389523148789023		0.563549775042377	0.0631838780811047		0.497888223928882	0.0669873245060459		0.406619992538249	0.0346236737248275
0.439290516005935	0.0811298558850766		0.329018031739846	0.0333221492336162		0.351013955514415	0.0443952887587487		0.424283107651082	0.0262372555824961
0.614981544122305	0.0466988797129013		0.417512600369505	0.0303111850811895		0.533109061205193	0.0467947095888741		0.491082325268817	0.0360633724852325
0.64539972242207	0.0459782713581832		0.652298267742858	0.0355064149554934		0.557983137089387	0.0265866495783468		0.376459566074951	0.0191490652972215
0.326941288998297	0.0392796697839797		0.457055240383909	0.0437626568192215		0.561003594077685	0.0351500228159726		0.437677212154157	0.0310046841241154
0.397970884759439	0.0450956286734498		0.676286191465116	0.0411889231293246		0.528697889452729	0.0324710793098809		0.346864930714659	0.0304860301230293
0.326695789718186	0.0427271100047301		0.319152290269931	0.0371937512878777		0.470592909135936	0.0369296639741917		0.438928300032712	0.0255126787918198
0.468494787782316	0.042572902046042		0.371553218243667	0.0365768005734807		0.592631387044214	0.0482134779259397		0.563482709244511	0.0149605653592693
0.657996667268816	0.0497888783597815		0.527074784528892	0.0516349620552545		0.508575166257877	0.0759604892783623		0.406405220375	0.0570341745493308
0.453714930995318	0.0427753851441912		0.37531578258804	0.0413180780980496		0.464318839685739	0.0814301164647154		0.492471460236799	0.0397934070901638
0.661183826182369	0.0453489752712548		0.465888375866135	0.0421489098510943		0.695688634517932	0.0479134233984682		0.364158346118643	0.0257725262533513
0.445620700474533	0.0396972730679163		0.681894713607665	0.0283904270210574		0.367634989703061	0.0339256055273329		0.431920692507178	0.0457047171733404
0.660549008815208	0.0444889810055664		0.414450996574823	0.0345795855581965		0.396596889437905	0.0321846021924213		0.558373376196243	0.0656414003818015
0.296448586020224	0.0389883688907114		0.708266641216799	0.0352303478998376		0.53425376610334	0.0358389445759217		0.491148180444203	0.0184277577095744
0.66762609207912	0.0462792876501571		0.423560831270045	0.0430306226673378		0.42454317557847	0.0804744791384676		0.514288915870819	0.0778075106570759
0.678041080520471	0.0484967362835655		0.708302528753623	0.0323695267687419		0.572727600547415	0.0519039386401945		0.541627077265022	0.0219544685009334
0.624315815578612	0.0610901345472665		0.672919852362186	0.0340719567161417		0.312023354241366	0.037594851866322		0.33823321338169	0.0323317105173922
0.658334414776232	0.0523478764887513		0.358637580571194	0.0291309671166705		0.320627936987303	0.0506919290744589		0.570711011127467	0.0634910615233336
0.40484177201628	0.0334512076875825		0.407007812316644	0.0391607811642507		0.621314168012389	0.026876393757299		0.412821254641015	0.00596671424406413
0.633787910376889	0.0658310713140486		0.603728670369972	0.0389264672161431		0.57851804902994	0.030990554623777		0.489673786530864	0.0179751466314545
0.681429359595303	0.0461405451531292		0.426781267998183	0.0382592817144632		0.536160690098071	0.092649210691105		0.543277192881541	0.0327377313202008
0.601356454850318	0.0616835395893541		0.340958849142307	0.0324340371317925		0.557461400227278	0.0279951916875164		0.425831088428843	0.0545661169331703
0.654934228126287	0.0434006192964192		0.475953987562981	0.0366578472282346		0.638890424056229	0.0445953749767584		0.560924559893657	0.0477981100531796
0.299944611425812	0.0385468019923171		0.456517692128974	0.0447774237702566		0.425025842467695	0.0643431156615554		0.279158756997854	0.041865294861432
0.356805148597315	0.0477588123632092		0.655723019847455	0.046266696066765		0.520055528309199	0.0291769369664986		0.455816169535411	0.0346054581361195
0.242188486940196	0.0439800708214983		0.689207429960432	0.0294775719473399		0.450712390899177	0.0427085317094404		0.504195000501765	0.053558262769923
0.382649758867728	0.044848033529143		0.685698783808512	0.0248472736166085		0.573739775065456	0.0641677923536727		0.674617340032022	0.0324244052116752
0.645696372524085	0.0551595537699133		0.52393827925914	0.0404982266954912		0.536402911078312	0.0703605392094587		0.424795445904491	0.0151951926749879
0.284412523512745	0.0403115815724629		0.711068530806247	0.0441458145867741		0.508869403178371	0.0718291276912248		0.443402268722141	0.00754207441689419
0.358910554807112	0.0321661702248809		0.417094201636735	0.041504003904296		0.537884449020296	0.0781668374699018		0.44083069986257	0.0272320502551728
0.66228107886943	0.0485086099250898		0.408453153290858	0.0397329232702584		0.486708851537352	0.0647589087058553		0.416424560244293	0.0524548057365309
0.623788138109918	0.0486290794178639		0.338211393968772	0.030892408637132		0.407621817998842	0.045088344107656		0.563044905475262	0.0738781572391025
0.623387666399646	0.0427984173361566		0.625935791819217	0.0365265654559708		0.406987214192029	0.0412984748047473		0.414832882406095	0.0307486413178933
0.670530909083136	0.0532903947201248		0.640736711475919	0.0414210872054287		0.46264122451915	0.077049039368717		0.519048538345956	0.0282404707484313
0.662545260082028	0.0417293537943561		0.374156224293476	0.0372341964020063		0.572645977062454	0.0505105468954586		0.431423862705827	0.028116064296758
0.61808230678052	0.0468697505879418		0.682389738479626	0.0464125734754852		0.489645823317468	0.0662645913730445		0.549868120547127	0.0386161535972094
0.632308611238329	0.0514663536314743		0.342365863293016	0.0446659513282836		0.478881501971048	0.0673882203126288		0.386546073592403	0.048387677480178
0.684153572097856	0.0479568831219647		0.690460759372156	0.0405145615272779		0.548846829862611	0.0527352515524883		0.490033206150313	0.00666616396296531
0.406642799670688	0.0459407673153368		0.525801530339101	0.0552297486842942		0.544925749691953	0.0352874534425448		0.448869929039532	0.0315678278041901
0.441511944776884	0.0514104683906792		0.377401195874402	0.0425202161895278		0.399957660071196	0.0435302938417762		0.393418845149219	0.0414570949180763
0.646641577855718	0.0611298034410669		0.609494234434038	0.036449601728293		0.543909669368947	0.05612535825505		0.380502590566534	0.0467653998980228
0.461692434534817	0.0392613011949628		0.390721437713925	0.0467727454709824		0.536881684605555	0.076188432878328		0.424794917280617	0.0502638707901853
0.621404100747211	0.0528458420143747		0.469494223367398	0.0479455954166792		0.532149195369917	0.0440034878221876		0.48736972773136	0.0586216865145906
0.631550623033318	0.0544300592249065		0.505580838889518	0.0440331472263666		0.501990902786003	0.0429793399518965		0.530509403752996	0.0206418397343595
0.286926640706939	0.0414268693916319		0.570374463189614	0.0366002679229108		0.425508744494352	0.0299497591217548		0.508575635744786	0.00493203392707619
0.603768876717132	0.0596541886002185		0.643724021763758	0.0331107514928549		0.500296522580536	0.0658027445515434		0.4021728377086	0.0706201516256895
0.662238993699564	0.0471047151131327		0.33131560932608	0.0322453615737354		0.389842154408971	0.0461280913805824		0.52447537597602	0.0222936022211677
0.630227996100264	0.0429228885978709		0.582061914384939	0.0545308483589005		0.548402530851786	0.0360692035825422		0.331285778201593	0.0332097242873409
0.514297097657256	0.0492294113000818		0.369350990728596	0.0396586351991656		0.483979323542291	0.0636716062107735		0.528425478616017	0.0373110700106828
0.688518910906911	0.0506817044213011		0.590442845050662	0.032421433386398		0.586325857437461	0.0514731135832588		0.42108843537415	0
0.677277899673226	0.0647788802738786		0.376402813494831	0.0347974070834242		0.447261422326921	0.0353360915054289		0.408757745546065	0.0394238066562146
0.31921058220948	0.0368258531214342		0.415226028257677	0.0369658192909822		0.538224088435571	0.0287317345855789		0.463527168779284	0.0508809638948958
0.351474244448749	0.0381159005562761		0.717180390787529	0.0341359714761362		0.534847637826854	0.0414868016896147		0.368749017813604	0.0289170292118608
0.368946280095484	0.0441301289309714		0.425723608810858	0.104592641427894		0.596310051186298	0.0337750329039388		0.42481152680899	0.0268185429657379
0.614570210533421	0.0474016797364197		0.573260864697768	0.0400597922491204		0.517770817855664	0.0814943229408644		0.421764531044584	0.0380187639678745
0.676332478164908	0.0510407632370203		0.585935947741468	0.0349472494374316		0.547090857408833	0.0543356773817169		0.438293977563902	0.0434641061020263
0.461529975149333	0.0306261371232861		0.497043004212784	0.043839037273138		0.550115829075341	0.0483710865908622		0.493476335473194	0.00987608521235413
0.626523675725715	0.0398931070087778		0.672625271142515	0.0281503724975857		0.549189553078515	0.0726407371030719		0.476268581652431	0.0283554787874401
0.318530807569366	0.038064120162451		0.652190439880483	0.0391731922251955		0.2449326425946	0.0450490735637363		0.615278180074168	0.034262143826119
0.644802407755878	0.0559945729313507		0.353739562711899	0.0769570062165778		0.593758127354304	0.0516056804527513		0.411151375738723	0.0322033192437279
0.375625080534179	0.0325960717068665		0.713236689483512	0.0350344610326571		0.49252753051955	0.0696053533052508		0.505079791187869	0.0155837515850331
0.34803243393668	0.0379357970672234		0.672578560765859	0.0349857283887695		0.668067751893287	0.0642986349412201		0.575199935334934	0.0413081271963836
0.63679193255282	0.0485259963544969		0.365458402405853	0.0390798978081492		0.54060529276974	0.0453014685603691		0.338051734389695	0.0353730303455824
0.604425182209832	0.0444887650907404		0.684808149575044	0.0370074273617071		0.404684119977871	0.0260968198957016		0.452873629991093	0.0135747194699729
0.64039745344706	0.0515182369530939		0.393137975835899	0.0395732167484767		0.479292364357988	0.0751159814809084		0.53143200005989	0.0243069677479615
0.313651936875371	0.0333462617898586		0.426688249429694	0.0460056936714548		0.497194487564419	0.0447803999498288		0.417657264009855	0.0415474773519861
